point_id,traj,lon,lat,year,ndvi_max,n_images_that_year
0,1,-89.9674473955631,21.18569287852172,1985.0,0.8230785131454468,6
1,1,-90.05571240424052,21.126776508245694,1985.0,0.7828240990638733,6
2,1,-90.08047024456954,21.139842806007277,1985.0,0.7827842831611633,6
3,1,-89.94891968919315,21.13887555885319,1985.0,0.7427367568016052,6
4,1,-90.11182623659674,21.085767786396758,1985.0,0.7320553064346313,6
5,1,-90.08342454687238,21.099498834364496,1985.0,0.7958962321281433,6
6,1,-90.05343640152341,21.144564451991887,1985.0,0.7361446619033813,6
7,1,-90.00393434365321,21.130155477823706,1985.0,0.781150758266449,6
8,1,-89.99944255775921,21.150159361842217,1985.0,0.7081353068351746,6
9,1,-90.06333072926219,21.1307451826684,1985.0,0.7252094745635986,6
10,1,-90.09051478875972,21.093527590631478,1985.0,0.7416451573371887,6
11,1,-90.05717709089066,21.137859601506314,1985.0,0.6267461776733398,6
12,1,-90.04474748941227,21.10966061946631,1985.0,0.7193617224693298,6
13,1,-90.09218432026519,21.094233256584776,1985.0,0.7083722352981567,6
14,1,-90.09698435894418,21.131777112450372,1985.0,0.7930904626846313,6
15,1,-89.98691885935702,21.127145545960435,1985.0,0.6759064793586731,6
16,1,-89.9620502137883,21.131891009921404,1985.0,0.7182939052581787,6
17,1,-90.04403291113971,21.13356853522125,1985.0,0.6105051040649414,6
18,1,-90.05352173907102,21.128092382333413,1985.0,0.6452454924583435,6
19,1,-89.94401812289202,21.1550337570172,1985.0,0.7995436787605286,6
20,1,-90.05405166777314,21.125619286647993,1985.0,0.6452454924583435,6
21,1,-89.96578686693006,21.184534799150462,1985.0,0.8297138810157776,6
22,1,-90.10963240017702,21.099722213827096,1985.0,0.650823175907135,6
23,1,-90.05659838273743,21.130628234360724,1985.0,0.6374922394752502,6
24,1,-90.05340173510155,21.121997328730664,1985.0,0.7173000574111938,6
25,1,-90.04638694166631,21.148277796473234,1985.0,0.6955810189247131,6
26,1,-90.07641496187654,21.113595201386648,1985.0,0.7271331548690796,6
27,1,-90.0527161426356,21.120180072554426,1985.0,0.5955511331558228,6
28,1,-90.11180931465678,21.11149440366499,1985.0,0.6340462565422058,6
29,1,-90.05969288663445,21.144447652145452,1985.0,0.8119003772735596,6
30,2,-90.11987392680614,21.10486145863874,1985.0,0.6525223255157471,6
31,2,-90.01045389432215,21.152836614432104,1985.0,0.78834468126297,6
32,2,-90.08731931911521,21.09708344431101,1985.0,0.7569144368171692,6
33,2,-89.97811520975291,21.146169160497593,1985.0,0.7600298523902893,6
34,2,-89.93985649357361,21.205277731382857,1985.0,0.5091825723648071,6
35,2,-90.02619698844191,21.147472688069083,1985.0,0.6914401650428772,6
36,2,-90.02550188134656,21.110000730546698,1985.0,0.6542298793792725,6
37,2,-89.97264357176775,21.166831334790956,1985.0,0.7205396890640259,6
38,2,-90.1193931025605,21.104853284104106,1985.0,0.6266376972198486,6
39,2,-89.98855620399597,21.129431238486802,1985.0,0.7623879313468933,6
40,2,-90.05499020625521,21.151135799890298,1985.0,0.7786911725997925,6
41,2,-89.94407260854098,21.175794337059532,1985.0,0.7434342503547668,6
42,2,-89.98193494314037,21.147591285600026,1985.0,0.7361629009246826,6
43,2,-90.0791788411801,21.10754981318934,1985.0,0.5756165385246277,6
44,2,-90.04016946171826,21.122217842055253,1985.0,0.6424732804298401,6
45,2,-89.99735238955805,21.122592159428457,1985.0,0.704706609249115,6
46,2,-89.97931287281197,21.14641620757257,1985.0,0.8069155812263489,6
47,2,-90.08013605698912,21.10779198457915,1985.0,0.7129542231559753,6
48,2,-90.04155232238861,21.13736146488025,1985.0,0.46096667647361755,6
49,2,-90.02665890762972,21.11227766100704,1985.0,0.7465355396270752,6
50,2,-89.96768832508063,21.114842557243584,1985.0,0.7565516233444214,6
51,2,-89.97965331899519,21.117764236174875,1985.0,0.7371020317077637,6
52,2,-89.95011260341201,21.1745495914501,1985.0,0.8131318092346191,6
53,2,-89.97179956534633,21.184642713699564,1985.0,0.6863210201263428,6
54,2,-89.95945415581318,21.164789359862677,1985.0,0.6066184639930725,6
55,2,-90.04037978606523,21.1479471224858,1985.0,0.4822717607021332,6
56,2,-90.00490049360063,21.15386663088783,1985.0,0.8232161998748779,6
57,2,-89.9839435738204,21.15529936084671,1985.0,0.7401968240737915,6
58,2,-89.97014269852428,21.112404307494707,1985.0,0.7388446927070618,6
59,2,-89.94693150418041,21.141998773798516,1985.0,0.7371790409088135,6
60,3,-90.08265824026775,21.15093834555652,1985.0,0.6991881728172302,6
61,3,-90.08208273562967,21.14348133251631,1985.0,0.7463776469230652,6
62,3,-90.11030986628583,21.126814659623943,1985.0,0.7631151080131531,6
63,3,-90.11944736997773,21.139382523575986,1985.0,0.7449527978897095,6
64,3,-89.99612533310149,21.15957802722261,1985.0,0.38257381319999695,6
65,3,-89.98712275897627,21.164607878104317,1985.0,0.22104939818382263,6
66,3,-90.09249146481923,21.152461708591172,1985.0,0.5614557266235352,6
67,3,-89.99593496601054,21.15709242907618,1985.0,0.6630065441131592,6
68,3,-89.99774490801252,21.16276598356796,1985.0,0.12768182158470154,6
69,3,-89.95081038173969,21.19915786357624,1985.0,0.7831504940986633,6
70,3,-90.04766863330386,21.156424076480782,1985.0,0.6332099437713623,6
71,3,-89.94921980822078,21.18288246067613,1985.0,0.10982751101255417,6
72,3,-89.99152441022584,21.161075799124173,1985.0,0.5730154514312744,6
73,3,-90.06724995330282,21.1515745160267,1985.0,0.7571815848350525,6
74,3,-90.07544834386422,21.15058815184752,1985.0,0.8085684776306152,6
75,3,-90.07060774526758,21.15208404787466,1985.0,0.770459771156311,6
76,3,-89.99587574849134,21.1600249040884,1985.0,0.5514664649963379,6
77,3,-89.9514861294965,21.177959111183416,1985.0,0.11992707848548889,6
78,3,-90.0828987188165,21.150942493679555,1985.0,0.7193729281425476,6
79,3,-89.99466426303206,21.160454682576923,1985.0,0.34610477089881897,6
80,3,-90.11700308053997,21.128959857614742,1985.0,0.7290769815444946,6
81,3,-90.08722292753176,21.151242695477873,1985.0,0.6646717190742493,6
82,3,-89.94983900279321,21.19959160936427,1985.0,0.7202586531639099,6
83,3,-90.00343006397826,21.167154345736375,1985.0,0.037345677614212036,6
84,3,-89.997440670375,21.165919764612866,1985.0,0.2539399564266205,6
85,3,-89.97037951401744,21.18348898868048,1985.0,0.26958486437797546,6
86,3,-90.00598026059079,21.159978506176998,1985.0,0.12533633410930634,6
87,3,-89.95681394881105,21.176249976033933,1985.0,0.12007326632738113,6
88,3,-90.10661557639497,21.13126502037434,1985.0,0.685741662979126,6
89,3,-90.00710548114743,21.1638346098164,1985.0,0.1500433087348938,6
90,4,-89.95531103182915,21.190890093978993,1985.0,0.15319271385669708,6
91,4,-90.10776914330215,21.14617916938701,1985.0,0.6291552782058716,6
92,4,-89.94830367289937,21.1923431268184,1985.0,0.08573991060256958,6
93,4,-89.9617259317983,21.183107892267717,1985.0,0.1324939876794815,6
94,4,-89.96322428009505,21.18042703357544,1985.0,0.11021631211042404,6
95,4,-89.96061622802289,21.190308724820294,1985.0,0.10032929480075836,6
96,4,-90.09925139686638,21.15122376631925,1985.0,0.6476818323135376,6
97,4,-89.94377101868706,21.190455961873276,1985.0,0.1853504329919815,6
98,4,-89.94086512950685,21.203039553375522,1985.0,0.10500425845384598,6
99,4,-89.95604182398587,21.190451971790207,1985.0,0.15317796170711517,6
100,4,-89.95792867772788,21.180557396145282,1985.0,0.10376616567373276,6
101,4,-89.9622668920838,21.180184168661068,1985.0,0.10620404779911041,6
102,4,-89.94851174201109,21.1939264230455,1985.0,0.14108788967132568,6
103,4,-89.96095366332895,21.18557614890328,1985.0,0.13076511025428772,6
104,4,-89.94448327280041,21.19092014707587,1985.0,0.2527238130569458,6
105,4,-89.94503853272123,21.187319834772175,1985.0,0.16190730035305023,6
106,4,-89.95495023512157,21.18501671259079,1985.0,0.11360016465187073,6
107,4,-89.95375233359539,21.18476946103859,1985.0,0.10252564400434494,6
108,4,-89.94494573734029,21.191831105032843,1985.0,0.12007754296064377,6
109,4,-89.94283584416924,21.20081879461768,1985.0,0.08859509974718094,6
110,4,-89.9533545200279,21.192434343702914,1985.0,0.15745480358600616,6
111,4,-89.941892319463,21.199899114866263,1985.0,0.00392546271905303,6
112,4,-89.94483050087263,21.18573653879295,1985.0,0.1196761503815651,6
113,4,-89.95926549318816,21.18577141167284,1985.0,0.0797521322965622,6
114,4,-89.96103210264559,21.18174150920976,1985.0,0.10377432405948639,6
115,4,-89.96143929284759,21.185359236989736,1985.0,0.10614343732595444,6
116,4,-89.941457739994,21.197634773318818,1985.0,0.10590791702270508,6
117,4,-89.9575911800338,21.18528995818733,1985.0,0.0988338515162468,6
118,4,-89.96118032817247,21.186257177724485,1985.0,0.13112489879131317,6
119,4,-89.95556541888435,21.190217733655334,1985.0,0.13580964505672455,6
120,5,-89.9876265638035,21.163488585073885,1985.0,0.7340291142463684,6
121,5,-90.00724608930228,21.16880156516584,1985.0,0.4802114963531494,6
122,5,-90.05580033876916,21.158822520196114,1985.0,0.16422320902347565,6
123,5,-89.99247262748386,21.16176963789934,1985.0,0.640869677066803,6
124,5,-90.08700010924242,21.150336178095316,1985.0,0.7203854322433472,6
125,5,-90.04379855272506,21.157484772772488,1985.0,0.5835924744606018,6
126,5,-90.02832229272997,21.161501023164252,1985.0,0.01086066011339426,6
127,5,-90.07388128261367,21.15687974639333,1985.0,0.39894968271255493,6
128,5,-90.11976636815993,21.1353258038165,1985.0,0.6661849021911621,6
129,5,-89.96164685251512,21.17520871091086,1985.0,0.6710200905799866,6
130,5,-89.95300308202499,21.174376095695248,1985.0,0.11071082949638367,6
131,5,-89.95769238601316,21.168593705104087,1985.0,0.3418436646461487,6
132,5,-90.00925168434978,21.16477522935922,1985.0,0.3369882106781006,6
133,5,-90.11441941620748,21.13816847838288,1985.0,0.6419888138771057,6
134,5,-89.9927391737188,21.172380178741,1985.0,0.16949310898780823,6
135,5,-90.06575372066118,21.1542565619915,1985.0,0.657587468624115,6
136,5,-89.99880695315476,21.157820403616856,1985.0,0.2498198300600052,6
137,5,-89.99252149756877,21.171248028691675,1985.0,0.021096467971801758,6
138,5,-90.01066285349522,21.166379799712367,1985.0,0.5461554527282715,6
139,5,-90.10853876865224,21.14370992164945,1985.0,0.29046255350112915,6
140,5,-89.9932670100209,21.158173281351505,1985.0,0.7593141198158264,6
141,5,-89.96673400602593,21.17349491122996,1985.0,0.33113884925842285,6
142,5,-90.04928040610874,21.160062837440567,1985.0,0.031082578003406525,6
143,5,-89.94856315990832,21.17971152412423,1985.0,0.10418864339590073,6
144,5,-89.95402521172932,21.183194839941166,1985.0,0.12791775166988373,6
145,5,-90.02241858001518,21.155981297953478,1985.0,0.8007619380950928,6
146,5,-90.03966287913164,21.14770891326826,1985.0,0.46631571650505066,6
147,5,-90.0120601506927,21.156701198473147,1985.0,0.6811450719833374,6
148,5,-89.99351995762844,21.169460553486353,1985.0,-0.022892694920301437,6
149,5,-89.94276808083644,21.180734976444796,1985.0,0.18828941881656647,6
0,1,-89.9674473955631,21.18569287852172,1986.0,0.7916502952575684,26
1,1,-90.05571240424052,21.126776508245694,1986.0,0.7827534079551697,26
2,1,-90.08047024456954,21.139842806007277,1986.0,0.7557552456855774,26
3,1,-89.94891968919315,21.13887555885319,1986.0,0.7663589119911194,26
4,1,-90.11182623659674,21.085767786396758,1986.0,0.7405411005020142,26
5,1,-90.08342454687238,21.099498834364496,1986.0,0.8240432143211365,26
6,1,-90.05343640152341,21.144564451991887,1986.0,0.7416291832923889,26
7,1,-90.00393434365321,21.130155477823706,1986.0,0.7779786586761475,26
8,1,-89.99944255775921,21.150159361842217,1986.0,0.7224675416946411,26
9,1,-90.06333072926219,21.1307451826684,1986.0,0.7560904622077942,26
10,1,-90.09051478875972,21.093527590631478,1986.0,0.7817102670669556,26
11,1,-90.05717709089066,21.137859601506314,1986.0,0.7024807929992676,26
12,1,-90.04474748941227,21.10966061946631,1986.0,0.750457227230072,26
13,1,-90.09218432026519,21.094233256584776,1986.0,0.7459239959716797,26
14,1,-90.09698435894418,21.131777112450372,1986.0,0.75303053855896,26
15,1,-89.98691885935702,21.127145545960435,1986.0,0.6847033500671387,26
16,1,-89.9620502137883,21.131891009921404,1986.0,0.7357901930809021,26
17,1,-90.04403291113971,21.13356853522125,1986.0,0.6211423277854919,26
18,1,-90.05352173907102,21.128092382333413,1986.0,0.7131320238113403,26
19,1,-89.94401812289202,21.1550337570172,1986.0,0.7962391376495361,26
20,1,-90.05405166777314,21.125619286647993,1986.0,0.7115022540092468,26
21,1,-89.96578686693006,21.184534799150462,1986.0,0.8009310960769653,26
22,1,-90.10963240017702,21.099722213827096,1986.0,0.6686596870422363,26
23,1,-90.05659838273743,21.130628234360724,1986.0,0.7105105519294739,26
24,1,-90.05340173510155,21.121997328730664,1986.0,0.7519609928131104,26
25,1,-90.04638694166631,21.148277796473234,1986.0,0.745954155921936,26
26,1,-90.07641496187654,21.113595201386648,1986.0,0.739445686340332,26
27,1,-90.0527161426356,21.120180072554426,1986.0,0.5674006938934326,26
28,1,-90.11180931465678,21.11149440366499,1986.0,0.6572801470756531,26
29,1,-90.05969288663445,21.144447652145452,1986.0,0.794481635093689,26
30,2,-90.11987392680614,21.10486145863874,1986.0,0.7419403791427612,26
31,2,-90.01045389432215,21.152836614432104,1986.0,0.8148339986801147,26
32,2,-90.08731931911521,21.09708344431101,1986.0,0.8064368367195129,26
33,2,-89.97811520975291,21.146169160497593,1986.0,0.7828658223152161,26
34,2,-89.93985649357361,21.205277731382857,1986.0,0.4014454483985901,26
35,2,-90.02619698844191,21.147472688069083,1986.0,0.706692636013031,26
36,2,-90.02550188134656,21.110000730546698,1986.0,0.6740313172340393,26
37,2,-89.97264357176775,21.166831334790956,1986.0,0.7570770978927612,26
38,2,-90.1193931025605,21.104853284104106,1986.0,0.654229462146759,26
39,2,-89.98855620399597,21.129431238486802,1986.0,0.7650758028030396,26
40,2,-90.05499020625521,21.151135799890298,1986.0,0.7716381549835205,26
41,2,-89.94407260854098,21.175794337059532,1986.0,0.7639797925949097,26
42,2,-89.98193494314037,21.147591285600026,1986.0,0.7089407444000244,26
43,2,-90.0791788411801,21.10754981318934,1986.0,0.6532628536224365,26
44,2,-90.04016946171826,21.122217842055253,1986.0,0.6150298714637756,26
45,2,-89.99735238955805,21.122592159428457,1986.0,0.7278054356575012,26
46,2,-89.97931287281197,21.14641620757257,1986.0,0.8031888008117676,26
47,2,-90.08013605698912,21.10779198457915,1986.0,0.7085602879524231,26
48,2,-90.04155232238861,21.13736146488025,1986.0,0.48103025555610657,26
49,2,-90.02665890762972,21.11227766100704,1986.0,0.788048505783081,26
50,2,-89.96768832508063,21.114842557243584,1986.0,0.7524546980857849,26
51,2,-89.97965331899519,21.117764236174875,1986.0,0.7907252311706543,26
52,2,-89.95011260341201,21.1745495914501,1986.0,0.8139316439628601,26
53,2,-89.97179956534633,21.184642713699564,1986.0,0.74786376953125,26
54,2,-89.95945415581318,21.164789359862677,1986.0,0.6492820382118225,26
55,2,-90.04037978606523,21.1479471224858,1986.0,0.546576738357544,26
56,2,-90.00490049360063,21.15386663088783,1986.0,0.8266830444335938,26
57,2,-89.9839435738204,21.15529936084671,1986.0,0.7035685181617737,26
58,2,-89.97014269852428,21.112404307494707,1986.0,0.7886086106300354,26
59,2,-89.94693150418041,21.141998773798516,1986.0,0.7895535826683044,26
60,3,-90.08265824026775,21.15093834555652,1986.0,0.7712307572364807,26
61,3,-90.08208273562967,21.14348133251631,1986.0,0.7740498185157776,26
62,3,-90.11030986628583,21.126814659623943,1986.0,0.8078690767288208,26
63,3,-90.11944736997773,21.139382523575986,1986.0,0.7549623847007751,26
64,3,-89.99612533310149,21.15957802722261,1986.0,0.5753799676895142,26
65,3,-89.98712275897627,21.164607878104317,1986.0,0.2432335913181305,26
66,3,-90.09249146481923,21.152461708591172,1986.0,0.5014386773109436,26
67,3,-89.99593496601054,21.15709242907618,1986.0,0.7190068960189819,26
68,3,-89.99774490801252,21.16276598356796,1986.0,0.19708864390850067,26
69,3,-89.95081038173969,21.19915786357624,1986.0,0.7900801301002502,26
70,3,-90.04766863330386,21.156424076480782,1986.0,0.6500903964042664,26
71,3,-89.94921980822078,21.18288246067613,1986.0,0.09951525181531906,26
72,3,-89.99152441022584,21.161075799124173,1986.0,0.603726863861084,26
73,3,-90.06724995330282,21.1515745160267,1986.0,0.8392461538314819,26
74,3,-90.07544834386422,21.15058815184752,1986.0,0.8332350254058838,26
75,3,-90.07060774526758,21.15208404787466,1986.0,0.8601208329200745,26
76,3,-89.99587574849134,21.1600249040884,1986.0,0.5621986389160156,26
77,3,-89.9514861294965,21.177959111183416,1986.0,0.21248434484004974,26
78,3,-90.0828987188165,21.150942493679555,1986.0,0.7640573382377625,26
79,3,-89.99466426303206,21.160454682576923,1986.0,0.30298924446105957,26
80,3,-90.11700308053997,21.128959857614742,1986.0,0.8394954204559326,26
81,3,-90.08722292753176,21.151242695477873,1986.0,0.7259979844093323,26
82,3,-89.94983900279321,21.19959160936427,1986.0,0.7585320472717285,26
83,3,-90.00343006397826,21.167154345736375,1986.0,0.23606616258621216,26
84,3,-89.997440670375,21.165919764612866,1986.0,0.33947041630744934,26
85,3,-89.97037951401744,21.18348898868048,1986.0,0.11181361228227615,26
86,3,-90.00598026059079,21.159978506176998,1986.0,0.14518839120864868,26
87,3,-89.95681394881105,21.176249976033933,1986.0,0.10881982743740082,26
88,3,-90.10661557639497,21.13126502037434,1986.0,0.7158902287483215,26
89,3,-90.00710548114743,21.1638346098164,1986.0,0.30491015315055847,26
90,4,-89.95531103182915,21.190890093978993,1986.0,0.3212558329105377,26
91,4,-90.10776914330215,21.14617916938701,1986.0,0.5483653545379639,26
92,4,-89.94830367289937,21.1923431268184,1986.0,0.1829603910446167,26
93,4,-89.9617259317983,21.183107892267717,1986.0,0.2104141116142273,26
94,4,-89.96322428009505,21.18042703357544,1986.0,0.10479133576154709,26
95,4,-89.96061622802289,21.190308724820294,1986.0,0.13995946943759918,26
96,4,-90.09925139686638,21.15122376631925,1986.0,0.7305243611335754,26
97,4,-89.94377101868706,21.190455961873276,1986.0,0.14961570501327515,26
98,4,-89.94086512950685,21.203039553375522,1986.0,0.14267435669898987,26
99,4,-89.95604182398587,21.190451971790207,1986.0,0.19356964528560638,26
100,4,-89.95792867772788,21.180557396145282,1986.0,0.10930127650499344,26
101,4,-89.9622668920838,21.180184168661068,1986.0,0.16107705235481262,26
102,4,-89.94851174201109,21.1939264230455,1986.0,0.10484524816274643,26
103,4,-89.96095366332895,21.18557614890328,1986.0,0.12007985264062881,26
104,4,-89.94448327280041,21.19092014707587,1986.0,0.16678620874881744,26
105,4,-89.94503853272123,21.187319834772175,1986.0,0.1147482693195343,26
106,4,-89.95495023512157,21.18501671259079,1986.0,0.14734645187854767,26
107,4,-89.95375233359539,21.18476946103859,1986.0,0.0972403734922409,26
108,4,-89.94494573734029,21.191831105032843,1986.0,0.19628937542438507,26
109,4,-89.94283584416924,21.20081879461768,1986.0,0.15080219507217407,26
110,4,-89.9533545200279,21.192434343702914,1986.0,0.2024797648191452,26
111,4,-89.941892319463,21.199899114866263,1986.0,0.09555967152118683,26
112,4,-89.94483050087263,21.18573653879295,1986.0,0.1144549623131752,26
113,4,-89.95926549318816,21.18577141167284,1986.0,0.2475677728652954,26
114,4,-89.96103210264559,21.18174150920976,1986.0,0.2808131277561188,26
115,4,-89.96143929284759,21.185359236989736,1986.0,0.13874755799770355,26
116,4,-89.941457739994,21.197634773318818,1986.0,0.09588401764631271,26
117,4,-89.9575911800338,21.18528995818733,1986.0,0.16337652504444122,26
