date,t2m_c_c1,t2m_min_c_c1,t2m_max_c_c1,skin_t_c_c1,precip_mm_c1,evap_mm_c1,pot_evap_mm_c1,evap_gap_mm_c1,t2m_c_c2,t2m_min_c_c2,t2m_max_c_c2,skin_t_c_c2,precip_mm_c2,evap_mm_c2,pot_evap_mm_c2,evap_gap_mm_c2
1997-08-19,28.691876714907266,25.8611402328184,32.55684389313922,29.505091366662043,1.9171416817907496,1.8269932054983098,23.840992131171067,22.01399892567276,28.691876714907266,25.8611402328184,32.55684389313922,29.505091366662043,1.9171416817907496,1.8269932054983098,23.840992131171067,22.01399892567276
1997-08-20,28.813812998822527,25.90330140106107,32.584966007997195,29.695775575582957,0.24526318510151057,1.5695168905408916,24.980374830064736,23.410857939523844,28.813812998822527,25.90330140106107,32.584966007997195,29.695775575582957,0.24526318510151057,1.5695168905408916,24.980374830064736,23.410857939523844
1997-08-21,28.967294858623745,26.130316628633807,32.480630944639245,29.93594863527028,0.3395313589481796,1.2919596550896284,25.588344445359578,24.29638479026995,28.967294858623745,26.130316628633807,32.480630944639245,29.93594863527028,0.3395313589481796,1.2919596550896284,25.588344445359578,24.29638479026995
1997-08-22,28.770651828989173,25.77332573514792,32.38546122691707,29.730233648196247,0.35781481100439355,1.2587457609878918,24.90032436185086,23.641578600862967,28.770651828989173,25.77332573514792,32.38546122691707,29.730233648196247,0.35781481100439355,1.2587457609878918,24.90032436185086,23.641578600862967
1997-08-23,28.53334830041001,25.308394818173213,32.76676684222025,29.536578378412003,0.43658512277492373,1.1718241040578146,26.602376125130945,25.43055202107313,28.53334830041001,25.308394818173213,32.76676684222025,29.536578378412003,0.43658512277492373,1.1718241040578146,26.602376125130945,25.43055202107313
1997-08-24,28.400663739901063,25.544249920712275,33.00415642856916,29.21294390212728,1.8139261653903476,1.6380098247169064,27.32288123342343,25.684871408706524,28.400663739901063,25.544249920712275,33.00415642856916,29.21294390212728,1.8139261653903476,1.6380098247169064,27.32288123342343,25.684871408706524
1997-08-25,27.881064820342544,24.86794792086613,32.36410412494473,28.69139265616036,1.947436174303416,1.4884864853044844,25.330105104279276,23.841618618974792,27.881064820342544,24.86794792086613,32.36410412494473,28.69139265616036,1.947436174303416,1.4884864853044844,25.330105104279276,23.841618618974792
1997-08-26,27.803189050590106,25.186563776815035,32.33980077600421,28.516813986225827,1.3948499777356727,1.8233925041156405,24.02185394903352,22.19846144491788,27.803189050590106,25.186563776815035,32.33980077600421,28.516813986225827,1.3948499777356727,1.8233925041156405,24.02185394903352,22.19846144491788
1997-08-27,28.465600582354114,25.39077053305209,31.957081129417418,29.379302849881128,0.010444193274933612,1.0415161069182075,29.553481144420516,28.511965037502307,28.465600582354114,25.39077053305209,31.957081129417418,29.379302849881128,0.010444193274933612,1.0415161069182075,29.553481144420516,28.511965037502307
1997-08-28,28.367853442500405,25.335998300819085,32.26719442692041,29.35894572665694,0.302299567820621,0.9776206953466128,26.03781416450598,25.06019346915937,28.367853442500405,25.335998300819085,32.26719442692041,29.35894572665694,0.302299567820621,0.9776206953466128,26.03781416450598,25.06019346915937
