date,temp_surface_c,temp_bottom_c,salinity_surface_psu,salinity_bottom_psu,bottom_level_m
1996-05-16,26.762999999999998,26.723,36.425,36.425,8
1996-05-17,27.073,26.991,36.426,36.425,8
1996-05-18,27.22,27.186,36.427,36.427,8
1996-05-19,27.302,27.259,36.421,36.421,8
1996-05-20,27.472,27.428,36.419,36.421,8
1996-05-21,27.391,27.337,36.415,36.416,8
1996-05-22,28.158,27.283,36.429,36.412,8
1996-05-23,27.661,27.473,36.421,36.42,8
1996-05-24,27.673000000000002,27.584,36.43,36.429,8
1996-05-25,27.681,27.636,36.444,36.443,8
1996-05-26,27.672,27.64,36.472,36.472,8
1996-05-27,27.787,27.749000000000002,36.484,36.485,8
1996-05-28,28.304000000000002,27.692,36.501999999999995,36.484,8
1996-05-29,28.152,27.745,36.501999999999995,36.494,8
1996-05-30,27.994,27.963,36.493,36.493,8
1996-05-31,27.965,27.925,36.484,36.486000000000004,8
1996-06-01,28.025,27.985,36.5,36.501000000000005,8
1996-06-02,27.692,27.654,36.510999999999996,36.510999999999996,8
1996-06-03,27.3,27.253,36.504000000000005,36.504999999999995,8
1996-06-04,27.137999999999998,27.093,36.487,36.489000000000004,8
1996-06-05,27.36,27.295,36.483000000000004,36.484,8
1996-06-06,27.57,27.519,36.488,36.488,8
1996-06-07,28.614,27.606,36.4,36.436,8
1996-06-08,27.898,27.82,36.426,36.426,8
1996-06-09,27.978,27.654,36.426,36.423,8
1996-06-10,28.024,27.892,36.419,36.419,8
1996-06-11,28.328,27.887999999999998,36.411,36.408,8
1996-06-12,28.762,27.743000000000002,36.382999999999996,36.397000000000006,8
1996-06-13,27.812,27.779,36.367000000000004,36.368,8
1996-06-14,28.023,27.589,36.353,36.348,8
1996-06-15,27.968,27.929000000000002,36.343,36.343,8
1996-06-16,28.211,28.164,36.328,36.329,8
1996-06-17,28.245,28.191000000000003,36.329,36.329,8
1996-06-18,28.506,28.331,36.33,36.329,8
1996-06-19,29.081,27.935000000000002,36.32,36.33,8
1996-06-20,28.351,28.060000000000002,36.328,36.33,8
1996-06-21,28.938000000000002,28.11,36.335,36.328,8
1996-06-22,28.899,28.243000000000002,36.359,36.338,8
1996-06-23,28.506999999999998,28.358,36.348,36.345,8
1996-06-24,28.402,28.14,36.353,36.348,8
1996-06-25,28.36,28.333,36.354,36.355000000000004,8
1996-06-26,28.791,28.042,36.352000000000004,36.358000000000004,8
1996-06-27,28.37,28.343,36.361000000000004,36.362,8
1996-06-28,28.291,28.253,36.368,36.369,8
1996-06-29,28.364,28.323,36.373999999999995,36.376000000000005,8
1996-06-30,28.564,28.52,36.381,36.382999999999996,8
1996-07-01,28.429000000000002,28.374000000000002,36.379999999999995,36.381,8
1996-07-02,28.283,27.695,36.361000000000004,36.372,8
1996-07-03,27.998,27.953,36.375,36.375,8
1996-07-04,28.182000000000002,28.096,36.373999999999995,36.373999999999995,8
1996-07-05,28.603,28.542,36.381,36.379999999999995,8
1996-07-06,29.234,28.457,36.355000000000004,36.382000000000005,8
1996-07-07,29.5,28.604,36.344,36.373000000000005,8
1996-07-08,29.035,28.893,36.381,36.379999999999995,8
1996-07-09,29.008000000000003,28.935000000000002,36.403,36.403,8
1996-07-10,28.535,28.489,36.411,36.412,8
1996-07-11,28.205,28.176000000000002,36.403,36.403999999999996,8
1996-07-12,28.493000000000002,28.406,36.4,36.400999999999996,8
1996-07-13,28.651,28.503999999999998,36.405,36.403999999999996,8
1996-07-14,28.085,28.054000000000002,36.399,36.388999999999996,8
1996-07-15,28.208,27.725,36.369,36.361000000000004,8
1996-07-16,28.131,28.046,36.379000000000005,36.376999999999995,8
1996-07-17,28.188000000000002,27.541,36.370000000000005,36.375,8
1996-07-18,28.033,27.98,36.369,36.368,8
1996-07-19,27.776,27.743000000000002,36.370999999999995,36.372,8
1996-07-20,27.312,27.278,36.382000000000005,36.382000000000005,8
1996-07-21,27.669,27.585,36.388999999999996,36.388999999999996,8
1996-07-22,28.044,28.012,36.388999999999996,36.39,8
1996-07-23,28.194000000000003,28.159,36.385999999999996,36.387,8
1996-07-24,28.353,28.269,36.385000000000005,36.385000000000005,8
1996-07-25,28.069000000000003,28.019,36.379000000000005,36.379999999999995,8
1996-07-26,27.86,27.838,36.379999999999995,36.379999999999995,8
1996-07-27,28.339,28.249000000000002,36.370000000000005,36.370000000000005,8
1996-07-28,27.927,27.896,36.376000000000005,36.376999999999995,8
1996-07-29,27.011,26.92,36.382000000000005,36.379999999999995,8
1996-07-30,26.845,26.818,36.384,36.384,8
1996-07-31,27.313,27.267,36.393,36.393,8
1996-08-01,27.458,27.204,36.391000000000005,36.39,8
1996-08-02,28.102,28.047,36.382000000000005,36.384,8
1996-08-03,27.992,27.933,36.388000000000005,36.388000000000005,8
1996-08-04,28.022,27.97,36.388000000000005,36.388000000000005,8
1996-08-05,27.989,27.951,36.39,36.391000000000005,8
1996-08-06,27.996000000000002,27.945999999999998,36.370999999999995,36.370999999999995,8
1996-08-07,28.354,27.208,36.344,36.365,8
1996-08-08,27.899,27.348,36.342,36.348,8
1996-08-09,27.862000000000002,27.828,36.321,36.32,8
1996-08-10,28.134,28.094,36.339,36.339,8
1996-08-11,28.358,28.320999999999998,36.343,36.344,8
1996-08-12,28.314999999999998,28.262999999999998,36.321,36.322,8
1996-08-13,28.328,28.28,36.328,36.328,8
1996-08-14,28.311999999999998,28.271,36.327,36.328,8
1996-08-15,28.366,28.323999999999998,36.325,36.326,8
1996-08-16,28.666,28.182000000000002,36.335,36.326,8
1996-08-17,28.515,28.472,36.342,36.343,8
1996-08-18,28.558,28.506999999999998,36.353,36.353,8
1996-08-19,28.698,28.644,36.367000000000004,36.367000000000004,8
1996-08-20,28.887,28.784,36.356,36.361000000000004,8
1996-08-21,28.644,28.614,36.341,36.342,8
1996-08-22,28.274,28.231,36.36,36.361000000000004,8
1996-08-23,28.044,28.012999999999998,36.39,36.388999999999996,8
1996-08-24,27.924,27.884,36.394999999999996,36.394000000000005,8
1996-08-25,27.797,27.746000000000002,36.402,36.402,8
1996-08-26,27.512999999999998,27.161,36.388999999999996,36.387,8
1996-08-27,27.595,27.382,36.370999999999995,36.369,8
1996-08-28,27.533,27.416,36.358000000000004,36.358000000000004,8
1996-08-29,27.826,27.789,36.362,36.363,8
1996-08-30,27.78,27.741,36.365,36.366,8
1996-08-31,27.931,27.68,36.361000000000004,36.359,8
1996-09-01,28.34,27.906,36.365,36.363,8
1996-09-02,28.229,27.728,36.370999999999995,36.366,8
1996-09-03,27.893,27.828,36.373999999999995,36.375,8
1996-09-04,27.694,27.647,36.379999999999995,36.381,8
1996-09-05,27.816,27.671,36.385999999999996,36.385000000000005,8
1996-09-06,28.094,27.958,36.39,36.388999999999996,8
1996-09-07,28.219,28.191000000000003,36.403,36.403999999999996,8
1996-09-08,28.403,28.261000000000003,36.394000000000005,36.393,8
1996-09-09,,,,,
1996-09-10,,,,,
1996-09-11,,,,,
1996-09-12,,,,,
1996-09-13,,,,,
1996-09-14,,,,,
1996-09-15,,,,,
1996-09-16,,,,,
1996-09-17,,,,,
1996-09-18,,,,,
1996-09-19,28.585,28.551000000000002,36.352000000000004,36.353,8
1996-09-20,28.740000000000002,28.683,36.349000000000004,36.349000000000004,8
1996-09-21,,,,,
1996-09-22,,,,,
1996-09-23,,,,,
1996-09-24,,,,,
1996-09-25,,,,,
1996-09-26,,,,,
1996-09-27,,,,,
1996-09-28,,,,,
1996-09-29,,,,,
1996-09-30,,,,,
1996-10-01,,,,,
1996-10-02,,,,,
1996-10-03,,,,,
1996-10-04,,,,,
1996-10-05,29.564999999999998,28.644,35.979,36.216,8
1996-10-06,,,,,
1996-10-07,,,,,
1996-10-08,,,,,
1996-10-09,,,,,
1996-10-10,,,,,
1996-10-11,,,,,
1996-10-12,,,,,
1996-10-13,,,,,
1996-10-14,27.276,27.245,36.14,36.138999999999996,8
1996-10-15,27.019,26.988,36.152,36.153,8
1996-10-16,27.12,26.909,36.147999999999996,36.147000000000006,8
1996-10-17,27.179000000000002,26.992,36.143,36.14,8
1996-10-18,27.365000000000002,27.332,36.157,36.157,8
1996-10-19,27.514,27.481,36.185,36.185,8
1996-10-20,27.378,27.341,36.21,36.211,8
1996-10-21,27.191,27.136,36.245000000000005,36.244,8
1996-10-22,27.101,27.060000000000002,36.275,36.275,8
1996-10-23,27.137999999999998,26.918,36.302,36.297,8
1996-10-24,27.115000000000002,27.075,36.309,36.309,8
1996-10-25,27.224,27.073999999999998,36.278,36.287,8
1996-10-26,27.412,27.163,36.29,36.287,8
1996-10-27,27.325,27.305,36.304,36.305,8
1996-10-28,27.059,27.042,36.329,36.33,8
1996-10-29,27.317,27.288,36.363,36.364000000000004,8
1996-10-30,27.164,27.137999999999998,36.39,36.391000000000005,8
1996-10-31,27.07,27.042,36.394999999999996,36.396,8
1996-11-01,27.142,27.111,36.393,36.394000000000005,8
1996-11-02,27.153,27.128,36.394000000000005,36.394999999999996,8
1996-11-03,26.839,26.820999999999998,36.363,36.364000000000004,8
1996-11-04,26.789,26.761,36.362,36.363,8
1996-11-05,26.58,26.551000000000002,36.347,36.346000000000004,8
1996-11-06,26.558,26.534,36.328,36.329,8
1996-11-07,26.712,26.69,36.324,36.325,8
1996-11-08,26.73,26.686,36.331,36.332,8
1996-11-09,26.708,26.687,36.318,36.319,8
1996-11-10,25.965,25.927,36.339,36.341,8
1996-11-11,25.416,25.384999999999998,36.352000000000004,36.354,8
1996-11-12,24.953,24.929000000000002,36.369,36.370000000000005,8
1996-11-13,24.475,24.448,36.373999999999995,36.375,8
1996-11-14,24.576,24.546,36.384,36.385999999999996,8
1996-11-15,24.168,24.153,36.372,36.373000000000005,8
1996-11-16,23.988,23.966,36.356,36.357,8
1996-11-17,24.028,24.012999999999998,36.34,36.34,8
1996-11-18,24.358,24.338,36.33,36.331,8
1996-11-19,24.611,24.588,36.312,36.313,8
1996-11-20,24.717,24.692,36.315,36.316,8
1996-11-21,24.608,24.573999999999998,36.318,36.318,8
1996-11-22,24.529,24.471,36.322,36.322,8
1996-11-23,24.721,24.692,36.322,36.323,8
1996-11-24,24.788,24.762999999999998,36.326,36.326,8
1996-11-25,24.836,24.621000000000002,36.336,36.332,8
1996-11-26,24.743000000000002,24.718,36.342,36.343,8
1996-11-27,24.485,24.451999999999998,36.348,36.349000000000004,8
1996-11-28,23.999,23.974,36.356,36.357,8
1996-11-29,23.841,23.818,36.361000000000004,36.362,8
1996-11-30,23.951999999999998,23.826999999999998,36.369,36.369,8
1996-12-01,24.318,23.79,36.375,36.372,8
1996-12-02,24.461,24.431,36.376999999999995,36.378,8
1996-12-03,24.401,24.38,36.354,36.354,8
1996-12-04,24.081,24.062,36.334,36.334,8
1996-12-05,24.058,24.036,36.336,36.337,8
1996-12-06,23.991,23.949,36.33,36.33,8
1996-12-07,24.759,24.464,36.326,36.324,8
1996-12-08,24.820999999999998,24.63,36.331,36.33,8
1996-12-09,24.749,24.721,36.322,36.323,8
1996-12-10,24.305,24.278,36.32,36.321,8
1996-12-11,23.962,23.93,36.321,36.322,8
1996-12-12,24.024,23.973,36.329,36.329,8
1996-12-13,23.996,23.966,36.331,36.332,8
1996-12-14,24.131,24.101,36.32,36.321,8
1996-12-15,23.676000000000002,23.654,36.32,36.321,8
1996-12-16,23.626,23.603,36.319,36.32,8
1996-12-17,23.556,23.498,36.323,36.323,8
1996-12-18,23.717,23.367,36.328,36.327,8
1996-12-19,23.335,23.307,36.341,36.341,8
1996-12-20,22.886,22.861,36.319,36.32,8
1996-12-21,22.298000000000002,22.275,36.318,36.318,8
1996-12-22,21.996,21.975,36.29,36.291,8
1996-12-23,22.049,22.022,36.284,36.285,8
1996-12-24,22.11,22.085,36.271,36.271,8
1996-12-25,22.177,22.102,36.263000000000005,36.263000000000005,8
1996-12-26,22.657,22.637999999999998,36.254000000000005,36.254000000000005,8
1996-12-27,22.683,22.658,36.256,36.256,8
1996-12-28,22.826999999999998,22.735,36.256,36.256,8
1996-12-29,23.029,22.985,36.227000000000004,36.227000000000004,8
1996-12-30,23.172,23.148,36.219,36.22,8
1996-12-31,,,,,
1997-01-01,23.372,23.356,36.218,36.219,8
1997-01-02,23.469,23.382,36.212,36.212,8
1997-01-03,23.596,23.343,36.214,36.212,8
1997-01-04,23.79,23.398,36.214,36.211,8
1997-01-05,23.891,23.537,36.219,36.215,8
1997-01-06,23.922,23.592,36.229,36.224000000000004,8
1997-01-07,23.927,23.587,36.235,36.231,8
1997-01-08,24.019,23.756,36.239000000000004,36.236000000000004,8
1997-01-09,24.067,23.804000000000002,36.244,36.24,8
1997-01-10,23.85,23.833,36.234,36.235,8
1997-01-11,23.496,23.443,36.251000000000005,36.251999999999995,8
1997-01-12,23.22,23.195,36.269999999999996,36.271,8
1997-01-13,23.028,23.006,36.263999999999996,36.263999999999996,8
1997-01-14,22.914,22.877,36.251000000000005,36.251999999999995,8
1997-01-15,23.094,22.957,36.259,36.257000000000005,8
1997-01-16,23.061,23.02,36.266999999999996,36.266999999999996,8
1997-01-17,23.021,22.998,36.275,36.275999999999996,8
1997-01-18,22.943,22.906,36.294,36.295,8
1997-01-19,22.429000000000002,22.393,36.313,36.314,8
1997-01-20,22.284,22.253,36.315,36.316,8
1997-01-21,22.342,22.298000000000002,36.317,36.317,8
1997-01-22,22.218,22.186,36.326,36.327,8
1997-01-23,22.007,21.927,36.327,36.327,8
1997-01-24,22.001,21.968,36.319,36.319,8
1997-01-25,22.147,22.031,36.309,36.309,8
1997-01-26,22.605,22.472,36.307,36.307,8
1997-01-27,22.972,22.926000000000002,36.301,36.301,8
1997-01-28,22.996,22.974,36.301,36.301,8
1997-01-29,23.165,23.141,36.293,36.294,8
1997-01-30,23.392,23.363,36.29,36.291,8
1997-01-31,23.387999999999998,23.352,36.302,36.303,8
1997-02-01,23.329,23.296,36.321,36.321,8
1997-02-02,23.252,23.21,36.342,36.343,8
1997-02-03,23.182,23.152,36.364000000000004,36.365,8
1997-02-04,23.262999999999998,23.236,36.378,36.378,8
1997-02-05,23.303,23.274,36.388999999999996,36.39,8
1997-02-06,23.222,23.069,36.388999999999996,36.388000000000005,8
1997-02-07,23.27,23.244,36.394000000000005,36.394000000000005,8
1997-02-08,23.392,23.36,36.403,36.403,8
1997-02-09,23.789,23.741,36.41,36.41,8
1997-02-10,23.937,23.917,36.393,36.393,8
1997-02-11,23.957,23.905,36.402,36.402,8
1997-02-12,24.046,24.018,36.406,36.406,8
1997-02-13,24.553,23.983,36.415,36.407,8
1997-02-14,24.348,23.990000000000002,36.431,36.427,8
1997-02-15,24.447,24.401,36.446,36.446,8
1997-02-16,24.208,24.191,36.414,36.414,8
1997-02-17,23.899,23.873,36.373999999999995,36.375,8
1997-02-18,23.521,23.496,36.335,36.336,8
1997-02-19,23.46,23.441,36.304,36.305,8
1997-02-20,23.573,23.551000000000002,36.288,36.289,8
1997-02-21,23.761,23.692,36.271,36.272000000000006,8
1997-02-22,24.503,23.836,36.275999999999996,36.269000000000005,8
1997-02-23,24.262999999999998,24.238,36.272999999999996,36.269000000000005,8
1997-02-24,24.502,24.477,36.288,36.288,8
1997-02-25,24.481,24.451,36.289,36.29,8
1997-02-26,24.359,24.34,36.286,36.287,8
1997-02-27,24.872,24.326999999999998,36.32,36.31,8
1997-02-28,24.695999999999998,24.466,36.335,36.331,8
1997-03-01,24.98,24.935000000000002,36.372,36.372,8
1997-03-02,25.186,25.124,36.397999999999996,36.396,8
1997-03-03,25.675,25.034,36.413,36.406,8
1997-03-04,25.314,25.286,36.41,36.411,8
1997-03-05,25.214,25.161,36.413,36.413,8
1997-03-06,25.235,25.212,36.435,36.435,8
1997-03-07,25.103,25.070999999999998,36.45,36.451,8
1997-03-08,25.186,25.154,36.463,36.465,8
1997-03-09,25.187,25.165,36.464,36.465,8
1997-03-10,25.166,25.137,36.446,36.447,8
1997-03-11,25.122,25.092,36.427,36.428,8
1997-03-12,25.095,25.055,36.421,36.422,8
1997-03-13,24.944,24.916,36.409,36.411,8
1997-03-14,25.392,25.221,36.407,36.407,8
1997-03-15,25.436,25.1,36.407,36.406,8
1997-03-16,25.674,25.647,36.393,36.394000000000005,8
1997-03-17,25.560000000000002,25.525,36.388000000000005,36.388999999999996,8
1997-03-18,25.435000000000002,25.406,36.397000000000006,36.397999999999996,8
1997-03-19,25.477,25.442,36.4,36.400999999999996,8
1997-03-20,25.469,25.398,36.407,36.408,8
1997-03-21,25.512,25.472,36.41,36.412,8
1997-03-22,25.387999999999998,25.344,36.421,36.42,8
1997-03-23,25.62,25.481,36.429,36.428,8
1997-03-24,25.63,25.595,36.44,36.44,8
1997-03-25,25.346,25.313,36.469,36.47,8
1997-03-26,25.326999999999998,25.173000000000002,36.484,36.481,8
1997-03-27,25.515,25.463,36.484,36.484,8
1997-03-28,25.975,25.618000000000002,36.477000000000004,36.476,8
1997-03-29,26.062,25.753,36.488,36.486000000000004,8
1997-03-30,26.252,25.897,36.510999999999996,36.506,8
1997-03-31,26.673000000000002,26.565,36.522000000000006,36.522999999999996,8
1997-04-01,26.785,26.744,36.516999999999996,36.518,8
1997-04-02,26.694,26.637999999999998,36.509,36.509,8
1997-04-03,26.662,26.629,36.507000000000005,36.507999999999996,8
1997-04-04,26.602,26.563,36.510000000000005,36.510000000000005,8
1997-04-05,26.813,26.453,36.532,36.522999999999996,8
1997-04-06,26.768,26.692,36.556,36.557,8
1997-04-07,26.904,26.848,36.541,36.543,8
1997-04-08,27.175,26.851,36.509,36.509,8
1997-04-09,27.009,26.87,36.476,36.476,8
1997-04-10,27.119,26.976,36.472,36.472,8
1997-04-11,27.343,27.304000000000002,36.480000000000004,36.481,8
1997-04-12,27.479,27.189,36.49,36.485,8
1997-04-13,27.4,27.307000000000002,36.510999999999996,36.510999999999996,8
1997-04-14,27.195,27.085,36.494,36.494,8
1997-04-15,26.965,26.932000000000002,36.47,36.471000000000004,8
1997-04-16,26.458,26.433,36.346000000000004,36.347,8
1997-04-17,26.569,26.527,36.342,36.343,8
1997-04-18,26.706,26.66,36.343,36.345,8
1997-04-19,27.245,27.186,36.338,36.339,8
1997-04-20,27.026,26.97,36.331,36.332,8
1997-04-21,26.8,26.416,36.326,36.321,8
1997-04-22,26.914,26.548000000000002,36.342,36.33,8
1997-04-23,27.044,26.379,36.357,36.346000000000004,8
1997-04-24,27.173000000000002,27.132,36.367000000000004,36.367000000000004,8
1997-04-25,27.037,26.936,36.361000000000004,36.36,8
1997-04-26,27.37,26.86,36.361000000000004,36.356,8
1997-04-27,27.063,27.009999999999998,36.373000000000005,36.372,8
1997-04-28,27.453,27.407,36.400999999999996,36.400999999999996,8
1997-04-29,27.356,27.286,36.413,36.415,8
1997-04-30,27.14,27.085,36.422,36.424,8
1997-05-01,27.240000000000002,27.166,36.43,36.43,8
1997-05-02,27.594,27.53,36.447,36.447,8
1997-05-03,27.984,27.594,36.467,36.457,8
1997-05-04,27.914,27.872,36.464,36.465,8
1997-05-05,27.656,27.621000000000002,36.455,36.457,8
1997-05-06,27.576999999999998,27.526,36.487,36.489000000000004,8
1997-05-07,27.294,27.243000000000002,36.495000000000005,36.497,8
1997-05-08,27.087,27.047,36.482,36.483000000000004,8
1997-05-09,27.239,27.201,36.466,36.467,8
1997-05-10,27.451,27.405,36.458,36.459,8
1997-05-11,27.464,27.298000000000002,36.458,36.453,8
1997-05-12,27.318,27.228,36.455,36.456,8
1997-05-13,27.483,27.434,36.474000000000004,36.475,8
1997-05-14,27.622,27.554000000000002,36.481,36.482,8
1997-05-15,27.64,27.594,36.483000000000004,36.483000000000004,8
1997-05-16,27.705,27.673000000000002,36.488,36.489000000000004,8
1997-05-17,27.601,27.573,36.489000000000004,36.49,8
1997-05-18,27.655,27.47,36.422,36.466,8
1997-05-19,27.775,27.677,36.42,36.42,8
1997-05-20,27.881,27.852,36.428,36.429,8
1997-05-21,27.843,27.814,36.426,36.428,8
1997-05-22,27.807000000000002,27.773,36.416,36.417,8
1997-05-23,27.914,27.863,36.411,36.411,8
1997-05-24,28.031,27.993000000000002,36.422,36.422,8
1997-05-25,28.368000000000002,28.329,36.446,36.447,8
1997-05-26,28.552,28.428,36.468,36.467,8
1997-05-27,28.304000000000002,28.262,36.481,36.482,8
1997-05-28,28.295,28.266,36.489000000000004,36.49,8
1997-05-29,28.281,28.242,36.49,36.491,8
1997-05-30,27.819,27.796,36.497,36.497,8
1997-05-31,28.415,27.71,36.507000000000005,36.493,8
1997-06-01,28.04,27.976,36.504999999999995,36.504999999999995,8
1997-06-02,28.3,28.211,36.498000000000005,36.498999999999995,8
1997-06-03,28.525,28.393,36.497,36.498000000000005,8
1997-06-04,28.486,28.419,36.497,36.498000000000005,8
1997-06-05,28.539,28.463,36.501999999999995,36.503,8
1997-06-06,28.497,28.432000000000002,36.518,36.519999999999996,8
1997-06-07,28.431,28.37,36.536,36.538,8
1997-06-08,28.371000000000002,28.34,36.548,36.549,8
1997-06-09,28.512,28.274,36.545,36.544,8
1997-06-10,28.596,28.486,36.534,36.536,8
1997-06-11,28.597,28.536,36.528999999999996,36.531,8
1997-06-12,28.548000000000002,28.497999999999998,36.528,36.528999999999996,8
1997-06-13,28.904,28.075,36.5,36.522999999999996,8
1997-06-14,29.955,28.283,36.376000000000005,36.513000000000005,8
1997-06-15,28.902,28.719,36.516999999999996,36.510000000000005,8
1997-06-16,29.215,29.108,36.541,36.539,8
1997-06-17,29.268,29.22,36.541,36.542,8
1997-06-18,29.786,29.141,36.553,36.528999999999996,8
1997-06-19,28.996000000000002,28.802,36.554,36.547,8
1997-06-20,28.645,28.603,36.541,36.542,8
1997-06-21,28.553,28.508000000000003,36.546,36.547,8
1997-06-22,28.764,28.721,36.573,36.574,8
1997-06-23,28.343,28.304000000000002,36.592,36.593,8
1997-06-24,28.323,28.279,36.584,36.585,8
1997-06-25,28.529,28.48,36.575,36.576,8
1997-06-26,28.938000000000002,28.893,36.571,36.572,8
1997-06-27,29.101,29.054000000000002,36.563,36.563,8
1997-06-28,29.128,29.086,36.516000000000005,36.518,8
1997-06-29,28.718,28.654,36.513999999999996,36.513000000000005,8
1997-06-30,28.572000000000003,28.531,36.504999999999995,36.506,8
1997-07-01,28.537,28.500999999999998,36.510000000000005,36.510999999999996,8
1997-07-02,28.889,28.834,36.522999999999996,36.524,8
1997-07-03,28.716,28.661,36.537,36.538,8
1997-07-04,28.462,28.399,36.532,36.533,8
1997-07-05,28.683,28.418,36.525,36.525,8
1997-07-06,28.706,28.512999999999998,36.522999999999996,36.521,8
1997-07-07,28.999000000000002,28.85,36.510000000000005,36.507000000000005,8
1997-07-08,29.053,29.02,36.506,36.507000000000005,8
1997-07-09,29.139,29.036,36.507000000000005,36.506,8
1997-07-10,29.186999999999998,29.141,36.501000000000005,36.501999999999995,8
1997-07-11,29.025,28.983,36.493,36.493,8
1997-07-12,29.048000000000002,28.999000000000002,36.480000000000004,36.482,8
1997-07-13,28.988,28.9,36.452,36.453,8
1997-07-14,29.046,28.997999999999998,36.44,36.441,8
1997-07-15,28.954,28.898,36.435,36.436,8
1997-07-16,29.063000000000002,28.798000000000002,36.435,36.427,8
1997-07-17,29.002000000000002,28.912,36.435,36.431,8
1997-07-18,28.98,28.908,36.35,36.35,8
1997-07-19,29.166,29.105,36.365,36.365,8
1997-07-20,29.097,29.03,36.379999999999995,36.379999999999995,8
1997-07-21,29.037,28.985,36.39,36.391000000000005,8
1997-07-22,28.651,28.608,36.393,36.393,8
1997-07-23,28.772,28.728,36.394000000000005,36.394000000000005,8
1997-07-24,29.119,29.069000000000003,36.393,36.393,8
1997-07-25,29.297,29.12,36.388000000000005,36.388999999999996,8
1997-07-26,29.124000000000002,29.078,36.403999999999996,36.403999999999996,8
1997-07-27,29.124000000000002,29.060000000000002,36.409,36.409,8
1997-07-28,29.306,29.184,36.405,36.403999999999996,8
1997-07-29,29.015,28.96,36.409,36.41,8
1997-07-30,29.201999999999998,29.148,36.414,36.415,8
1997-07-31,29.003,28.965,36.419,36.418,8
1997-08-01,29.155,28.857,36.421,36.419,8
1997-08-02,28.945999999999998,28.9,36.432,36.433,8
1997-08-03,29.269,29.17,36.435,36.433,8
1997-08-04,29.467,29.39,36.43,36.43,8
1997-08-05,29.497999999999998,29.447000000000003,36.432,36.433,8
1997-08-06,29.124000000000002,29.07,36.43,36.431,8
1997-08-07,29.219,29.158,36.432,36.432,8
1997-08-08,29.082,29.016,36.434,36.435,8
1997-08-09,28.774,28.718,36.436,36.437,8
1997-08-10,29.217,29.15,36.437,36.438,8
1997-08-11,29.669,29.615000000000002,36.432,36.434,8
1997-08-12,29.188000000000002,28.975,36.43,36.428,8
1997-08-13,29.602,28.466,36.379000000000005,36.427,8
1997-08-14,28.733,28.694000000000003,36.41,36.41,8
1997-08-15,28.643,28.591,36.409,36.41,8
1997-08-16,28.601,28.4,36.406,36.403999999999996,8
1997-08-17,28.401,28.371000000000002,36.409,36.41,8
1997-08-18,28.298000000000002,28.265,36.414,36.415,8
1997-08-19,28.628,28.528,36.412,36.411,8
1997-08-20,28.923000000000002,28.637999999999998,36.403,36.403,8
1997-08-21,28.978,28.886000000000003,36.400999999999996,36.400999999999996,8
1997-08-22,28.906,28.835,36.397999999999996,36.399,8
1997-08-23,28.91,28.842,36.393,36.394000000000005,8
1997-08-24,29.228,29.161,36.391999999999996,36.393,8
1997-08-25,29.738,28.875,36.397000000000006,36.388000000000005,8
1997-08-26,29.506999999999998,28.887,36.359,36.391000000000005,8
1997-08-27,28.921,28.826999999999998,36.381,36.382999999999996,8
1997-08-28,28.907,28.781,36.381,36.381,8
1997-08-29,28.977,28.825000000000003,36.379999999999995,36.379000000000005,8
1997-08-30,29.889,28.725,36.400999999999996,36.378,8
1997-08-31,29.436999999999998,28.894,36.376999999999995,36.391000000000005,8
1997-09-01,29.163,29.113,36.388999999999996,36.39,8
1997-09-02,29.509,28.787,36.372,36.381,8
1997-09-03,30.036,28.828,35.543,36.379000000000005,8
1997-09-04,29.134999999999998,28.945,36.287,36.296,8
1997-09-05,29.224,28.93,36.305,36.297,8
1997-09-06,29.222,28.987000000000002,36.308,36.316,8
1997-09-07,29.37,29.04,36.319,36.313,8
1997-09-08,29.786,29.17,36.329,36.324,8
1997-09-09,30.191000000000003,29.175,36.224000000000004,36.335,8
1997-09-10,30.122999999999998,29.247999999999998,36.341,36.325,8
1997-09-11,29.727,29.39,36.328,36.336,8
1997-09-12,29.624000000000002,29.484,36.345,36.343,8
1997-09-13,29.426000000000002,29.387999999999998,36.35,36.349000000000004,8
1997-09-14,29.274,29.228,36.352000000000004,36.351,8
1997-09-15,29.191000000000003,29.156,36.262,36.262,8
1997-09-16,29.809,29.056,36.222,36.254999999999995,8
1997-09-17,29.445999999999998,29.226,36.235,36.241,8
1997-09-18,30.284,29.064999999999998,36.201,36.237,8
1997-09-19,29.246000000000002,29.167,36.229,36.236000000000004,8
1997-09-20,29.338,28.948,36.228,36.253,8
1997-09-21,29.494,28.884999999999998,36.144999999999996,36.268,8
1997-09-22,29.006,28.538,36.143,36.194,8
1997-09-23,28.240000000000002,28.098,36.156,36.161,8
1997-09-24,27.811,27.655,36.135999999999996,36.135999999999996,8
1997-09-25,28.15,27.894,36.123999999999995,36.120999999999995,8
1997-09-26,28.608,28.343,36.132000000000005,36.122,8
1997-09-27,28.674,28.631,36.152,36.150999999999996,8
1997-09-28,28.624000000000002,28.524,36.191,36.186,8
1997-09-29,28.669,28.468,36.217,36.211,8
1997-09-30,28.339,27.843,36.216,36.226,8
1997-10-01,28.416,28.031,36.191,36.2,8
1997-10-02,29.384999999999998,28.228,36.103,36.174,8
1997-10-03,28.905,28.35,36.120999999999995,36.138000000000005,8
1997-10-04,28.578,28.539,36.135999999999996,36.138000000000005,8
